block_time,block_number,from,to,network,token,contract,value,hash
2023-07-21 23:54:55.000 UTC,2.9069919e+07,0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c,0x34868ed83815aaa53cd1f85032beaee678a9e8de,Gnosis,ERC1155,0xed1efc6efceaab9f6d609fec89c9e675bf1efb0a,0.0,0x3f6a3c333e3a5e61d47fd4bf9242397885b9e27b82504476b16b5d912bf7ad60
2023-06-28 16:04:30.000 UTC,2.8683226e+07,0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c,0x86717e9e21efe8ff6a588f648519102a5aed1740,Gnosis,ERC1155,0xed1efc6efceaab9f6d609fec89c9e675bf1efb0a,0.0,0x920b74c6a058cbe85a21a297de256ed7da8247c98488b942b9c7b40422efe6e9
2023-05-07 15:17:25.000 UTC,2.7825251e+07,0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c,0x45ac02146674614ad0ee9faaf2a7238b65754ecc,Gnosis,ERC1155,0xed1efc6efceaab9f6d609fec89c9e675bf1efb0a,0.0,0xe37dcde033d0d688b6669ac56744e5ae8efd8acdbe44f560def55bcafe9c272b
2023-04-04 23:36:00.000 UTC,2.7285699e+07,0x1a32598988a7c5d0aed6aaffa176ec4162bb77f3,0xc18d17b6783d895d7beac38f9e3d172a37b1d814,Gnosis,ERC1155,0x8390763dc22259e391f82e2bfc7c8ccacd80a76b,0.0,0xc5fcf381dfb191ad8d6e93012dc298febe1f098142b93caa3089a9603ccf3605
2023-04-03 14:13:30.000 UTC,2.726326e+07,0x1a32598988a7c5d0aed6aaffa176ec4162bb77f3,0x1b3f7ae8d8343a3065b49d5e7a0a0cd870a554b3,Gnosis,ERC1155,0x8390763dc22259e391f82e2bfc7c8ccacd80a76b,0.0,0x3e81c8a35011c0f6df76a654adf61b10ae5d8553f72805efabcc6fd2f5f25d92
2023-04-03 14:01:20.000 UTC,2.7263119e+07,0x1a32598988a7c5d0aed6aaffa176ec4162bb77f3,0x4aff5eaa68f51886af1c65f02d339645c159e2d0,Gnosis,ERC1155,0x8390763dc22259e391f82e2bfc7c8ccacd80a76b,0.0,0xac9a4788df9281be39a667115024f20fef2605558afdd50b7b85a2a42273b851
2022-10-27 00:50:30.000 UTC,2.4750246e+07,0xdebdaf2390372e715c7f396559d1bbe1b69b53ad,0x752087ce92821c631ab223c487b9771a10c3595a,Gnosis,ERC1155,0x13a24ba31a6f81b4b4f8e9759b8bda49bd5904a1,0.0,0x946c1f029eae11181d9d0d41e0c3b3486f0dcefd88c12fc026c910b3791bb32b
2022-07-25 19:12:55.000 UTC,2.3354867e+07,0xb2cadb9d52cccce841e35d589f6c832240226c71,0x78e87757861185ec5e8c0ef6bf0c69fa7832df6c,Gnosis,ERC1155,0x93d0c9a35c43f6bc999416a06aadf21e68b29eba,0.0,0x29bb4cace5c6f275949795a74c21ecf8dca34232b4194c11187fbedd0fe8df76
2022-07-12 12:11:20.000 UTC,2.3129319e+07,0x0614e07756390441cb246c886917487840e74f7d,0x7621b8106e37d82837eb52f7c3c1ce5cf748bee5,Gnosis,ERC1155,0x23d2f04f00cfa734973b0f99fcb5f735ab40a661,0.0,0x9ccf041a7747d794495ac760335ead157a416fbd37d6bc90274024b0ee19c633
2022-07-11 04:07:30.000 UTC,2.3106495e+07,0x0614e07756390441cb246c886917487840e74f7d,0x35afcb8def56d38da912ff1bdb41315a9daa36d9,Gnosis,ERC1155,0x23d2f04f00cfa734973b0f99fcb5f735ab40a661,0.0,0xc0cebe26ae42d85fe275bde09167663f5a291220211c4de17157e8f0eae40326
2022-07-11 03:06:45.000 UTC,2.310577e+07,0x0614e07756390441cb246c886917487840e74f7d,0x4cb8e42a47c20ea4546c9a5cb49249ae3e9d6fcf,Gnosis,ERC1155,0x23d2f04f00cfa734973b0f99fcb5f735ab40a661,0.0,0x5a0e587569364e18ea10339670eb954ce6074b0989ed27d10a1e4539bcc166bf
2022-07-08 18:17:45.000 UTC,2.3065434e+07,0xf833660d4131f6cb847b06aab075851228bfa383,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,Gnosis,ERC1155,0x93d0c9a35c43f6bc999416a06aadf21e68b29eba,0.0,0x7857f164ec238e1eb7dd72061538bd4d30cdb2b59c202091febfbf42d09951df
